uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.1,0.0,0.0,0.0,13.25,0.02,0.02,0.15,0.04,42,0.625,4.0,301.0,0,1.0
