uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.15,0.01,1.0,0.0,8.94,0.02,0.07,0.11,0.03,115,0.6388888888888888,18.0,981.0,0,1.0
