uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.23,0.0,1.0,0.0,68.0,0.0,0.0,0.0,0.05,97,0.75,2.0,869.0,0,1.0
