uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.05,0.0,1.0,0.0,11.8,0.03,0.07,0.07,0.03,55,0.6,5.0,351.0,0,1.0
