uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.05,0.0,0.0,0.01,10.33,0.03,0.05,0.16,0.03,50,0.4166666666666667,6.0,391.0,0,1.0
