uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.79,0.02,1.0,0.0,6.33,0.0,0.0,0.05,0.11,17,0.5,3.0,108.0,0,1.0
