uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.07,0.0,0.0,0.0,22.5,0.03,0.01,0.13,0.01,91,0.6666666666666666,6.0,773.0,0,-1.0
