uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.24,0.02,1.0,0.0,5.33,0.12,0.0,0.06,0.06,16,0.8333333333333334,3.0,104.0,0,1.0
