uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.05,0.0,0.0,0.0,30.0,0.04,0.03,0.17,0.03,114,0.4166666666666667,6.0,1097.0,0,1.0
