uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.04,0.03,1.0,0.0,8.33,0.08,0.04,0.08,0.12,24,0.16666666666666666,3.0,139.0,0,1.0
