uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.17,0.0,0.0,0.0,14.33,0.07,0.02,0.16,0.02,40,0.3333333333333333,3.0,297.0,0,1.0
