uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.05,0.01,1.0,0.0,7.29,0.08,0.02,0.1,0.08,46,0.5714285714285714,7.0,293.0,0,1.0
