uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.19,0.01,1.0,0.0,30.83,0.02,0.01,0.06,0.16,131,0.9166666666666666,6.0,1139.0,0,1.0
