uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.05,0.02,1.0,0.0,11.38,0.05,0.05,0.14,0.03,78,0.6875,8.0,573.0,0,1.0
