uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.35,0.0,1.0,0.0,14.33,0.0,0.05,0.12,0.05,39,0.8333333333333334,3.0,254.0,0,1.0
