uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.16,0.02,1.0,0.0,11.79,0.05,0.06,0.11,0.03,152,0.5263157894736842,19.0,1330.0,0,1.0
