uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.06,0.0,1.0,0.0,12.62,0.04,0.02,0.14,0.06,192,0.3958333333333333,24.0,1749.0,0,1.0
