uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.25,0.0,0.0,0.0,29.0,0.02,0.0,0.16,0.14,51,0.75,2.0,379.0,0,1.0
