uppercase,exclamation,has_exclamation,question,words_per_sentence,adj,adv,noun,spell_errors,lexical_size,polarity,number_sentences,len_text,swear_words,label
0.14,0.01,1.0,0.0,18.12,0.03,0.01,0.11,0.04,102,0.5,7.0,877.0,0,1.0
